Report_Date,Route,Time,Day,Location,Incident,Min_Delay,Min_Gap,Direction,Vehicle,Round_Time
2016-01-04,501,22:38:00,Monday,queen_st._west_and_roncesvalles_ave.,mechanical,6.0,12.0,W/B,4119.0,22:30:00
2016-01-05,501,00:22:00,Tuesday,humber_loop,mechanical,9.0,18.0,E/B,4214.0,00:30:00
2016-01-05,501,05:07:00,Tuesday,roncesvalles_yard.,late_leaving_garage,6.0,12.0,W/B,4247.0,05:00:00
2016-01-05,512,05:11:00,Tuesday,roncesvalles_yard.,late_leaving_garage,3.0,6.0,W/B,4199.0,05:00:00
2016-01-05,501,05:13:00,Tuesday,roncesvalles_yard,late_leaving_garage,12.0,24.0,W/B,4204.0,05:00:00
2016-01-05,501,05:14:00,Tuesday,queen_and_connaught,held_by,5.0,10.0,E/B,4041.0,05:00:00
2016-01-05,512,05:18:00,Tuesday,roncesvalles_yard.,late_leaving_garage,3.0,6.0,W/B,4106.0,05:30:00
2016-01-05,501,05:19:00,Tuesday,roncesvalles_yard.,late_leaving_garage,18.0,24.0,W/B,4078.0,05:30:00
2016-01-05,504,05:24:00,Tuesday,roncesvalles_yard.,late_leaving_garage,4.0,8.0,W/B,4113.0,05:30:00
2016-01-05,501,05:45:00,Tuesday,roncesvalles_yard.,late_leaving_garage,6.0,12.0,W/B,4136.0,05:30:00
2016-01-05,511,05:53:00,Tuesday,roncesvalles_yard.,mechanical,4.0,8.0,W/B,,06:00:00
2016-01-05,511,05:53:00,Tuesday,roncesvalles_yard.,mechanical,4.0,8.0,W/B,,06:00:00
2016-01-05,506,06:00:00,Tuesday,main_stn,late_leaving_garage,4.0,8.0,E/B,4163.0,06:00:00
2016-01-05,504,06:08:00,Tuesday,roncesvalles_yard.,late_leaving_garage,4.0,8.0,W/B,4112.0,06:00:00
2016-01-05,509,06:10:00,Tuesday,bathurst_and_fleet,mechanical,5.0,10.0,W/B,4114.0,06:00:00
2016-01-05,506,06:12:00,Tuesday,roncesvalles_yard.,mechanical,4.0,8.0,W/B,,06:00:00
2016-01-05,501,06:41:00,Tuesday,queen_and_connaught,mechanical,5.0,10.0,E/B,4004.0,06:30:00
2016-01-05,504,06:41:00,Tuesday,king_st_west_and_fraser,mechanical,4.0,8.0,E/B,4112.0,06:30:00
2016-01-05,503,06:54:00,Tuesday,broadview_and_queen,mechanical,12.0,24.0,W/B,7763.0,07:00:00
2016-01-05,512,07:17:00,Tuesday,st_clair_west_station,mechanical,42.0,45.0,E/B,4154.0,07:30:00
2016-01-05,501,08:44:00,Tuesday,queensway_and_ellis_dr,mechanical,15.0,20.0,E/B,4223.0,08:30:00
2016-01-05,501,09:18:00,Tuesday,queen_at_palmerston,mechanical,13.0,18.0,W/B,4023.0,09:30:00
2016-01-05,512,09:41:00,Tuesday,oakwood_to_gunns_loop_both_directions,emergency_services,458.0,462.0,E/B,4089.0,09:30:00
2016-01-05,504,13:02:00,Tuesday,wilson_pk_ave,mechanical,14.0,18.0,E/B,4189.0,13:00:00
2016-01-05,16,13:09:00,Tuesday,college_and_lansdown,mechanical,6.0,11.0,E/B,,13:00:00
2016-01-05,501,13:40:00,Tuesday,queen_at_connaught,mechanical,6.0,11.0,E/B,4183.0,13:30:00
2016-01-05,506,14:00:00,Tuesday,howard_park_and_roncesvalles,mechanical,5.0,11.0,W/B,4138.0,14:00:00
2016-01-05,501,15:25:00,Tuesday,queen_at_roncesvalles,investigation,5.0,10.0,W/B,4218.0,15:30:00
2016-01-05,504,15:30:00,Tuesday,broadview_ave_to_roncy,mechanical,4.0,8.0,W/B,4105.0,15:30:00
2016-01-05,504,15:39:00,Tuesday,warden_ave_&_faiffox_ave,investigation,0.0,0.0,S/B,7641.0,15:30:00
2016-01-05,501,15:57:00,Tuesday,queen_at_roncesvalles,mechanical,5.0,11.0,W/B,,16:00:00
2016-01-05,505,16:02:00,Tuesday,dundas_and_bay,mechanical,6.0,12.0,W/B,4095.0,16:00:00
2016-01-05,504,18:02:00,Tuesday,king_and_river,investigation,0.0,0.0,E/B,4015.0,18:00:00
2016-01-05,501,18:04:00,Tuesday,queen_at_roncesvalles,mechanical,5.0,11.0,W/B,4003.0,18:00:00
2016-01-05,501,20:50:00,Tuesday,lake_shore_blvd._and_23rd_st.,mechanical,10.0,20.0,E/B,4112.0,21:00:00
2016-01-05,505,21:30:00,Tuesday,dundas_and_sterling,investigation,6.0,12.0,E/B,4193.0,21:30:00
2016-01-05,501,23:17:00,Tuesday,queen_st._east_and_maclean_ave.,mechanical,25.0,27.0,E/B,4228.0,23:30:00
2016-01-05,501,23:19:00,Tuesday,queen_st._east_and_maclean_ave.,utilized_off_route,2.0,4.0,E/B,4228.0,23:30:00
2016-01-05,504,23:39:00,Tuesday,king_at_dufferin,mechanical,5.0,11.0,E/B,4015.0,23:30:00
2016-01-06,501,05:15:00,Wednesday,roncesvalles_yard,late_leaving_garage,5.0,10.0,W/B,4245.0,05:30:00
2016-01-06,504,05:16:00,Wednesday,roncy_yard,late_leaving_garage,4.0,8.0,W/B,4018.0,05:30:00
2016-01-06,512,05:18:00,Wednesday,roncy_yard,late_leaving_garage,3.0,6.0,W/B,4115.0,05:30:00
2016-01-06,501,05:25:00,Wednesday,roncy_yard.,late_leaving_garage,6.0,12.0,W/B,4223.0,05:30:00
2016-01-06,504,05:28:00,Wednesday,broadview_and_queen,late_leaving_garage,6.0,12.0,W/B,4081.0,05:30:00
2016-01-06,509,05:46:00,Wednesday,bathurst_and_king,late_leaving_garage,5.0,10.0,W/B,4041.0,06:00:00
2016-01-06,506,05:47:00,Wednesday,gerrard_and_coxwell,late_leaving_garage,5.0,10.0,W/B,4029.0,06:00:00
2016-01-06,512,05:48:00,Wednesday,roncy_yard,late_leaving_garage,3.0,6.0,W/B,4154.0,06:00:00
2016-01-06,504,05:50:00,Wednesday,roncevalles_garage,late_leaving_garage,4.0,8.0,E/B,4048.0,06:00:00
2016-01-06,504,05:52:00,Wednesday,roncy_yard,late_leaving_garage,4.0,8.0,W/B,4048.0,06:00:00
2016-01-06,511,05:53:00,Wednesday,roncy_yard,late_leaving_garage,0.0,0.0,E/B,4218.0,06:00:00
2016-01-06,506,05:53:00,Wednesday,gerrard_and_coxwell,late_leaving_garage,5.0,10.0,W/B,4067.0,06:00:00
2016-01-06,504,06:03:00,Wednesday,roncy_yard,late_leaving_garage,4.0,8.0,W/B,4106.0,06:00:00
2016-01-06,501,06:44:00,Wednesday,roncy_yard,late_leaving_garage,6.0,12.0,W/B,4089.0,06:30:00
2016-01-06,504,07:03:00,Wednesday,broadview_and_and_queen,late_leaving_garage,2.0,4.0,W/B,4178.0,07:00:00
2016-01-06,504,08:51:00,Wednesday,king_and_church,mechanical,4.0,8.0,E/B,4015.0,09:00:00
2016-01-06,504,10:08:00,Wednesday,king_and_roncevalles,mechanical,4.0,8.0,W/B,4015.0,10:00:00
2016-01-06,504,14:12:00,Wednesday,broadview/gerrard,investigation,22.0,26.0,S/B,4169.0,14:00:00
2016-01-06,509,14:30:00,Wednesday,queensquay_and_spadina,mechanical,5.0,10.0,E/B,4022.0,14:30:00
2016-01-06,501,15:21:00,Wednesday,quenn_at_roncesvalles,mechanical,5.0,10.0,W/B,4218.0,15:30:00
2016-01-06,501,15:23:00,Wednesday,queen_at_coxwell,held_by,15.0,21.0,E/B,4249.0,15:30:00
2016-01-06,504,15:27:00,Wednesday,king/jameson,mechanical,4.0,12.0,E/B,4246.0,15:30:00
2016-01-06,510,15:35:00,Wednesday,king/garden,mechanical,11.0,16.0,W/B,4132.0,15:30:00
2016-01-06,504,15:39:00,Wednesday,king/garden,mechanical,7.0,11.0,W/B,4194.0,15:30:00
2016-01-06,505,15:56:00,Wednesday,dundas_and_beverley,investigation,10.0,15.0,E/B,4185.0,16:00:00
2016-01-06,501,16:00:00,Wednesday,queen_at_greenwood,mechanical,5.0,10.0,E/B,4243.0,16:00:00
2016-01-06,504,16:50:00,Wednesday,king/dowling,mechanical,4.0,8.0,W/B,4189.0,17:00:00
2016-01-06,504,17:54:00,Wednesday,king/simcoe,mechanical,4.0,6.0,E/B,4166.0,18:00:00
2016-01-06,501,18:51:00,Wednesday,queen_at_roncesvalles,mechanical,5.0,11.0,E/B,4098.0,19:00:00
2016-01-06,505,18:56:00,Wednesday,dundas_and_mccaul,investigation,22.0,27.0,E/B,4167.0,19:00:00
2016-01-06,501,19:04:00,Wednesday,queen_at_logan,mechanical,10.0,16.0,W/B,4249.0,19:00:00
2016-01-06,512,20:25:00,Wednesday,st_clair_&_bathurst,mechanical,7.0,13.0,W/B,4122.0,20:30:00
2016-01-06,512,21:35:00,Wednesday,st_clair_&_winona,emergency_services,16.0,22.0,W/B,4164.0,21:30:00
2016-01-06,510,22:43:00,Wednesday,spadina_and_king,mechanical,5.0,10.0,S/B,4407.0,22:30:00
2016-01-06,506,23:01:00,Wednesday,college_and_bathurst,emergency_services,7.0,12.0,W/B,4108.0,23:00:00
2016-01-07,510,01:16:00,Thursday,spadina_station_spare_track,mechanical,9.0,18.0,S/B,4194.0,01:30:00
2016-01-07,501,05:38:00,Thursday,roncy_yard,late_leaving_garage,8.0,6.0,W/B,4217.0,05:30:00
2016-01-07,506,05:47:00,Thursday,gerrard_and_coxwell,late_leaving_garage,4.0,8.0,W/B,4072.0,06:00:00
2016-01-07,511,05:53:00,Thursday,roncy_yard,late_leaving_garage,5.0,10.0,E/B,4219.0,06:00:00
2016-01-07,504,05:53:00,Thursday,broadview_and_quenn,late_leaving_garage,4.0,8.0,W/B,4172.0,06:00:00
2016-01-07,506,06:13:00,Thursday,gerrard_and_coxwell,late_leaving_garage,4.0,8.0,W/B,4117.0,06:00:00
2016-01-07,501,09:11:00,Thursday,queen_and_connaught,mechanical,5.0,10.0,E/B,4236.0,09:00:00
2016-01-07,504,09:59:00,Thursday,king_and_triller_avenue,investigation,7.0,11.0,W/B,4102.0,10:00:00
2016-01-07,510,10:24:00,Thursday,queens_quay_/_spadina,mechanical,5.0,10.0,N/B,4017.0,10:30:00
2016-01-07,510,10:36:00,Thursday,king/spadina,mechanical,5.0,10.0,N/B,4084.0,10:30:00
2016-01-07,502,11:05:00,Thursday,bingham_loop,investigation,11.0,22.0,W/B,7763.0,11:00:00
2016-01-07,510,11:30:00,Thursday,spadina_station,mechanical,4.0,10.0,N/B,4404.0,11:30:00
2016-01-07,504,11:55:00,Thursday,king_and_simcoe,held_by,9.0,13.0,W/B,4000.0,12:00:00
2016-01-07,510,12:30:00,Thursday,queen_quay/_spadina,mechanical,5.0,10.0,S/B,4411.0,12:30:00
2016-01-07,512,14:16:00,Thursday,st_clair_&_winona,mechanical,51.0,55.0,W/B,4160.0,14:30:00
2016-01-07,503,15:27:00,Thursday,coxwell/queen,investigation,12.0,24.0,N/B,7805.0,15:30:00
2016-01-07,501,17:03:00,Thursday,parliament_to_neville,investigation,52.0,57.0,E/B,4194.0,17:00:00
2016-01-07,512,19:14:00,Thursday,st_clair_west_stn,mechanical,3.0,7.0,W/B,4111.0,19:00:00
2016-01-07,505,19:38:00,Thursday,broadview_stn,mechanical,6.0,12.0,S/B,4165.0,19:30:00
2016-01-07,511,22:44:00,Thursday,bathurst_st._and_college_st.,held_by,16.0,24.0,S/B,4066.0,22:30:00
2016-01-07,505,23:05:00,Thursday,broadview/dundas,mechanical,10.0,20.0,W/B,4186.0,23:00:00
2016-01-08,505,01:32:00,Friday,dundas_west_station,mechanical,6.0,12.0,E/B,4150.0,01:30:00
2016-01-08,512,05:28:00,Friday,bathurst_and_st._clair,held_by,14.0,17.0,E/B,4115.0,05:30:00
2016-01-08,501,05:33:00,Friday,roncesvalles_and_queen,late_leaving_garage,8.0,13.0,W/B,4230.0,05:30:00
2016-01-08,506,05:45:00,Friday,roncesvalles_and_howard_park,held_by,9.0,13.0,E/B,4099.0,05:30:00
2016-01-08,506,05:55:00,Friday,coxwell_ave_and_lower_gerrard,late_leaving_garage,6.0,12.0,W/B,4127.0,06:00:00
2016-01-08,512,05:58:00,Friday,bathurst_and_st._clair,held_by,10.0,13.0,E/B,4050.0,06:00:00
2016-01-08,511,05:58:00,Friday,bathurst_and_king,held_by,5.0,10.0,E/B,4210.0,06:00:00
2016-01-08,511,05:58:00,Friday,king_and_bathurst,held_by,5.0,10.0,E/B,4003.0,06:00:00
2016-01-08,504,06:00:00,Friday,roncesvalles_and_queen,held_by,11.0,13.0,E/B,4199.0,06:00:00
2016-01-08,510,06:16:00,Friday,spadina_station,late_leaving_garage,8.0,16.0,W/B,4202.0,06:30:00
2016-01-08,506,06:19:00,Friday,main_st_and_danforth_ave,late_leaving_garage,4.0,8.0,W/B,4130.0,06:30:00
2016-01-08,501,06:23:00,Friday,neville_loop,mechanical,5.0,10.0,W/B,4242.0,06:30:00
2016-01-08,504,06:27:00,Friday,roncevalles_and_queen,mechanical,24.0,27.0,E/B,4013.0,06:30:00
2016-01-08,510,06:31:00,Friday,spadina_station,late_leaving_garage,8.0,16.0,S/B,4243.0,06:30:00
2016-01-08,509,06:49:00,Friday,bathurst_and_fleet,late_leaving_garage,5.0,10.0,W/B,4081.0,07:00:00
2016-01-08,504,06:52:00,Friday,broadview_ave_and_queen_st,late_leaving_garage,2.0,4.0,W/B,4180.0,07:00:00
2016-01-08,501,06:58:00,Friday,neville_loop,late_leaving_garage,5.0,10.0,W/B,4092.0,07:00:00
2016-01-08,504,07:02:00,Friday,broadview_ave_and_danforth_ave,late_leaving_garage,2.0,4.0,W/B,4148.0,07:00:00
2016-01-08,504,07:46:00,Friday,dufferin_loop,investigation,6.0,12.0,E/B,7796.0,08:00:00
2016-01-08,512,07:55:00,Friday,oakwood_and_st_clair,mechanical,3.0,6.0,W/B,4159.0,08:00:00
2016-01-08,504,08:11:00,Friday,brdv_stn,mechanical,4.0,8.0,W/B,4058.0,08:00:00
2016-01-08,510,08:27:00,Friday,spadina_stn_to_union,mechanical,3.0,6.0,S/B,4243.0,08:30:00
2016-01-08,502,08:39:00,Friday,bingham_loop,mechanical,10.0,20.0,W/B,7829.0,08:30:00
2016-01-08,512,10:50:00,Friday,st_clair_west_station,mechanical,4.0,9.0,E/B,4034.0,11:00:00
2016-01-08,506,11:49:00,Friday,greenwood/gerrard,mechanical,5.0,11.0,W/B,4015.0,12:00:00
2016-01-08,504,13:49:00,Friday,king/queen,mechanical,17.0,21.0,E/B,4094.0,14:00:00
2016-01-08,504,13:53:00,Friday,king/queen,mechanical,13.0,17.0,E/B,4038.0,14:00:00
2016-01-08,509,14:28:00,Friday,russell_yard,late_leaving_garage,4.0,8.0,W/B,4080.0,14:30:00
2016-01-08,506,14:31:00,Friday,high_park_loop,mechanical,4.0,9.0,E/B,4171.0,14:30:00
2016-01-08,506,15:03:00,Friday,yonge/carlton,investigation,62.0,68.0,E/B,4016.0,15:00:00
2016-01-08,506,15:03:00,Friday,yonge_&_carlton,investigation,4.0,9.0,E/B,4016.0,15:00:00
2016-01-08,504,15:26:00,Friday,broadview_stn,mechanical,4.0,8.0,W/B,4058.0,15:30:00
2016-01-08,506,15:41:00,Friday,jarvis_/_carlton,mechanical,4.0,9.0,E/B,4011.0,15:30:00
2016-01-08,504,15:52:00,Friday,roncesvalles/queen,mechanical,2.0,4.0,E/B,4215.0,16:00:00
2016-01-08,503,16:05:00,Friday,bingham_loop,mechanical,12.0,24.0,W/B,7735.0,16:00:00
2016-01-08,512,16:55:00,Friday,st_clair_&_winona,mechanical,28.0,32.0,E/B,4011.0,17:00:00
2016-01-08,501,17:39:00,Friday,yonge_street_to_neville,mechanical,5.0,10.0,E/B,4163.0,17:30:00
2016-01-08,512,18:15:00,Friday,st_clair_west_stn,emergency_services,4.0,8.0,W/B,4087.0,18:30:00
2016-01-08,506,18:37:00,Friday,high_park_loop,mechanical,5.0,10.0,E/B,4028.0,18:30:00
2016-01-08,501,21:17:00,Friday,humber_loop,mechanical,6.0,12.0,E/B,4223.0,21:30:00
2016-01-08,504,21:57:00,Friday,king_at_blue_jays_way,held_by,20.0,24.0,E/B,4091.0,22:00:00
2016-01-08,504,23:09:00,Friday,broadview_at_dundas,held_by,148.0,154.0,E/B,4085.0,23:00:00
2016-01-08,511,23:50:00,Friday,bathurst_stn,mechanical,7.0,14.0,S/B,4114.0,1900-01-01 00:00:00
2016-01-09,501,00:47:00,Saturday,queen_and_agusta,investigation,9.0,18.0,W/B,4237.0,01:00:00
2016-01-09,317,03:19:00,Saturday,union_station,held_by,174.0,204.0,E/B,4413.0,03:30:00
2016-01-09,512,08:12:00,Saturday,st_clair_west_station,mechanical,9.0,17.0,W/B,4137.0,08:00:00
2016-01-09,512,08:25:00,Saturday,winonna_and_st_clair,investigation,9.0,18.0,W/B,4167.0,08:30:00
2016-01-09,504,08:25:00,Saturday,russell_yard,mechanical,6.0,11.0,W/B,4057.0,08:30:00
2016-01-09,501,08:33:00,Saturday,cannaught_/_queen_st._e,investigation,10.0,20.0,W/B,4204.0,08:30:00
2016-01-09,506,08:50:00,Saturday,high_park_loop,mechanical,5.0,10.0,E/B,4195.0,09:00:00
2016-01-09,506,09:22:00,Saturday,gerrard_and_coxwell,mechanical,7.0,15.0,W/B,4179.0,09:30:00
2016-01-09,504,09:53:00,Saturday,roncy_yard,mechanical,5.0,11.0,W/B,4147.0,10:00:00
2016-01-09,506,09:57:00,Saturday,howard_park_and_roncesvalles,mechanical,4.0,9.0,E/B,4024.0,10:00:00
2016-01-09,506,10:22:00,Saturday,howard_park_and_roncesvalles,late_leaving_garage,5.0,9.0,E/B,4054.0,10:30:00
2016-01-09,505,10:25:00,Saturday,church_street_to_bs,mechanical,5.0,10.0,E/B,4015.0,10:30:00
2016-01-09,501,10:52:00,Saturday,queen_at_bay,investigation,8.0,17.0,E/B,4145.0,11:00:00
2016-01-09,505,11:27:00,Saturday,river_street_to_dws,mechanical,5.0,10.0,W/B,4094.0,11:30:00
2016-01-09,504,11:36:00,Saturday,russell_carhouse,mechanical,3.0,6.0,W/B,4181.0,11:30:00
2016-01-09,501,14:26:00,Saturday,longbranch_loop,mechanical,10.0,20.0,E/B,4115.0,14:30:00
2016-01-09,501,14:41:00,Saturday,queen_at_river,investigation,8.0,13.0,W/B,4230.0,14:30:00
2016-01-09,504,14:41:00,Saturday,queen/king,investigation,5.0,9.0,W/B,4056.0,14:30:00
2016-01-09,506,15:19:00,Saturday,carlton_and_yonge,mechanical,6.0,11.0,W/B,4070.0,15:30:00
2016-01-09,501,15:25:00,Saturday,queen_at_roncesvalles,mechanical,5.0,10.0,W/B,4251.0,15:30:00
2016-01-09,512,15:50:00,Saturday,bathurst_and_vaughan,mechanical,4.0,8.0,W/B,4125.0,16:00:00
2016-01-09,501,17:08:00,Saturday,lakeshore_at_brookers_lane,held_by,17.0,27.0,B/W,4113.0,17:00:00
2016-01-09,501,17:39:00,Saturday,queen_at_bathurst,emergency_services,14.0,19.0,E/B,4243.0,17:30:00
2016-01-09,512,17:47:00,Saturday,bathurst_and_vaughan,utilized_off_route,4.0,8.0,W/B,4184.0,18:00:00
2016-01-09,509,18:59:00,Saturday,spadina_and_queens_quay_loop,investigation,20.0,25.0,E/B,4405.0,19:00:00
2016-01-09,510,19:00:00,Saturday,queens_quay_and_spadina,investigation,5.0,9.0,E/B,4405.0,19:00:00
2016-01-09,501,20:00:00,Saturday,neville_loop,mechanical,7.0,8.0,W/B,4236.0,20:00:00
2016-01-09,510,20:32:00,Saturday,spadina_and_sussex,investigation,21.0,25.0,N/B,4403.0,20:30:00
2016-01-09,510,20:38:00,Saturday,spadina_and_bremner,mechanical,4.0,8.0,N/B,4407.0,20:30:00
2016-01-09,512,21:14:00,Saturday,st_clair_and_avenue_road,held_by,33.0,38.0,B/W,4086.0,21:00:00
2016-01-09,501,22:02:00,Saturday,queen_at_shaw,mechanical,10.0,15.0,E/B,4230.0,22:00:00
2016-01-10,301,02:09:00,Sunday,queen_at_palmerston,mechanical,9.0,18.0,W/B,4249.0,02:00:00
2016-01-10,301,02:45:00,Sunday,queen_at_peter,emergency_services,12.0,27.0,W/B,4145.0,02:30:00
2016-01-10,504,02:47:00,Sunday,king_at_duncan,held_by,38.0,53.0,E/B,4124.0,03:00:00
2016-01-10,501,05:48:00,Sunday,connaught_&_queen_to_neville_loop,late_leaving_garage,37.0,47.0,E/B,4227.0,06:00:00
2016-01-10,501,05:48:00,Sunday,conaught_&_queen_to_neville_loop,late_leaving_garage,10.0,20.0,E/B,4245.0,06:00:00
2016-01-10,501,06:02:00,Sunday,roncesvalles_yard,mechanical,10.0,20.0,W/B,4242.0,06:00:00
2016-01-10,504,06:32:00,Sunday,broadview_and_gerard,held_by,26.0,36.0,N/B,4091.0,06:30:00
2016-01-10,505,06:33:00,Sunday,broadview_&_gerrade,investigation,18.0,28.0,B/W,4136.0,06:30:00
2016-01-10,501,06:45:00,Sunday,queen_and_connaught,mechanical,8.0,16.0,E/B,4236.0,07:00:00
2016-01-10,501,07:05:00,Sunday,humber_loop,investigation,8.0,16.0,E/B,4224.0,07:00:00
2016-01-10,510,07:38:00,Sunday,spadina_and_lakeshore,held_by,60.0,70.0,N/B,4400.0,07:30:00
2016-01-10,505,07:55:00,Sunday,dundas_west_station,investigation,8.0,16.0,E/B,4130.0,08:00:00
2016-01-10,504,08:00:00,Sunday,dundas_west_station,mechanical,9.0,18.0,E/B,4167.0,08:00:00
2016-01-10,506,08:02:00,Sunday,college_and_spadina,utilized_off_route,5.0,10.0,W/B,4033.0,08:00:00
2016-01-10,504,08:15:00,Sunday,spadina_and_king,utilized_off_route,9.0,18.0,E/B,4091.0,08:30:00
2016-01-10,506,08:22:00,Sunday,main_stn.,mechanical,5.0,10.0,W/B,4000.0,08:30:00
2016-01-10,511,08:31:00,Sunday,bathurst_and_harbourd,mechanical,7.0,14.0,W/B,4104.0,08:30:00
2016-01-10,501,09:18:00,Sunday,lakeshore_and_royal_york,mechanical,8.0,16.0,W/B,4090.0,09:30:00
2016-01-10,504,09:31:00,Sunday,church_and_king,mechanical,5.0,11.0,W/B,4015.0,09:30:00
2016-01-10,504,09:32:00,Sunday,jameson_and_king,investigation,6.0,11.0,E/B,4168.0,09:30:00
2016-01-10,501,12:10:00,Sunday,queen_and_york,mechanical,8.0,16.0,E/B,4202.0,12:00:00
2016-01-10,501,12:20:00,Sunday,queen_at_empire,mechanical,13.0,18.0,W/B,4222.0,12:30:00
2016-01-10,505,12:20:00,Sunday,queen_&_empire,mechanical,6.0,12.0,W/B,4078.0,12:30:00
2016-01-10,511,12:21:00,Sunday,bathurst_and_dundas,mechanical,5.0,10.0,N/B,4080.0,12:30:00
2016-01-10,501,13:46:00,Sunday,queen_at_connaught,mechanical,10.0,15.0,W/B,4070.0,14:00:00
2016-01-10,504,13:46:00,Sunday,queen/king,investigation,68.0,74.0,W/B,4018.0,14:00:00
2016-01-10,509,14:41:00,Sunday,russell_yard,late_leaving_garage,5.0,10.0,W/B,4180.0,14:30:00
2016-01-10,505,15:20:00,Sunday,dundas_and_broadview,mechanical,6.0,12.0,E/B,4136.0,15:30:00
2016-01-10,501,16:25:00,Sunday,queen_at_roncesvalles,mechanical,6.0,11.0,W/B,4165.0,16:30:00
2016-01-10,501,16:37:00,Sunday,lakeshore_at_royal_york,emergency_services,313.0,323.0,B/W,4095.0,16:30:00
2016-01-10,501,17:26:00,Sunday,queen_at_connaught,mechanical,5.0,11.0,W/B,4214.0,17:30:00
2016-01-10,504,18:16:00,Sunday,roncesvalles/dundas,held_by,143.0,153.0,B/W,4042.0,18:30:00
2016-01-10,505,18:19:00,Sunday,dundas_west_/_bloor_to_lansdown,diversion,144.0,149.0,W/B,4025.0,18:30:00
2016-01-10,501,18:40:00,Sunday,queen_at_connaught,mechanical,8.0,14.0,W/B,4236.0,18:30:00
2016-01-10,506,19:16:00,Sunday,church_and_carlton,emergency_services,15.0,23.0,W/B,4137.0,19:30:00
2016-01-10,501,19:43:00,Sunday,neville_loop,mechanical,8.0,14.0,W/B,4247.0,19:30:00
2016-01-11,501,00:11:00,Monday,queen_st._west_and_roncesvalles_ave.,mechanical,9.0,18.0,W/B,4022.0,00:00:00
2016-01-11,501,04:44:00,Monday,queen_at_connaught,late_leaving_garage,5.0,10.0,E/B,4236.0,04:30:00
2016-01-11,501,05:01:00,Monday,roncy_yard,late_leaving_garage,5.0,10.0,W/B,4249.0,05:00:00
2016-01-11,504,05:11:00,Monday,roncy_yard,late_leaving_garage,4.0,8.0,W/B,4086.0,05:00:00
2016-01-11,504,05:38:00,Monday,broadview_station,late_leaving_garage,8.0,16.0,W/B,4185.0,05:30:00
2016-01-11,501,05:38:00,Monday,roncy_yard,late_leaving_garage,6.0,12.0,W/B,4209.0,05:30:00
2016-01-11,512,05:38:00,Monday,roncy_yard,late_leaving_garage,3.0,6.0,W/B,4114.0,05:30:00
2016-01-11,506,05:40:00,Monday,roncy_yard,late_leaving_garage,4.0,8.0,W/B,4154.0,05:30:00
2016-01-11,501,05:41:00,Monday,roncy_yard,late_leaving_garage,6.0,12.0,W/B,4217.0,05:30:00
2016-01-11,505,05:44:00,Monday,broadview_station,late_leaving_garage,8.0,15.0,W/B,4038.0,05:30:00
2016-01-11,504,05:47:00,Monday,king_and_dufferin,mechanical,23.0,27.0,E/B,4004.0,06:00:00
2016-01-11,512,05:48:00,Monday,roncy_yard,late_leaving_garage,3.0,6.0,W/B,4194.0,06:00:00
2016-01-11,506,05:48:00,Monday,roncy_yard,late_leaving_garage,4.0,8.0,W/B,4159.0,06:00:00
2016-01-11,512,05:51:00,Monday,bathurst_and_bathurst_stn,mechanical,4.0,7.0,N/B,4175.0,06:00:00
2016-01-11,511,05:53:00,Monday,roncy_yard,late_leaving_garage,5.0,10.0,W/B,4217.0,06:00:00
2016-01-11,509,06:00:00,Monday,fleet_loop,late_leaving_garage,10.0,20.0,W/B,4106.0,06:00:00
2016-01-11,512,06:14:00,Monday,roncy_yard,late_leaving_garage,0.0,0.0,W/B,,06:00:00
2016-01-11,501,06:14:00,Monday,humber_loop,mechanical,10.0,20.0,W/B,4083.0,06:00:00
2016-01-11,506,06:19:00,Monday,main_station,late_leaving_garage,4.0,8.0,W/B,4000.0,06:30:00
2016-01-11,504,06:46:00,Monday,brodaview_station,late_leaving_garage,4.0,8.0,W/B,4055.0,07:00:00
2016-01-11,504,06:48:00,Monday,broadview_and_queen,late_leaving_garage,2.0,4.0,W/B,4073.0,07:00:00
2016-01-11,505,06:50:00,Monday,roncy_yard,late_leaving_garage,5.0,10.0,W/B,4029.0,07:00:00
2016-01-11,501,07:00:00,Monday,roncy_yard,late_leaving_garage,6.0,12.0,W/B,4215.0,07:00:00
2016-01-11,506,07:07:00,Monday,main_station,late_leaving_garage,4.0,8.0,W/B,4163.0,07:00:00
2016-01-11,505,07:10:00,Monday,dundas_west_station,mechanical,7.0,14.0,E/B,4198.0,07:00:00
2016-01-11,501,07:10:00,Monday,queen_at_connaught,mechanical,5.0,10.0,W/B,4239.0,07:00:00
2016-01-11,512,07:43:00,Monday,st._clair/russell_hill,mechanical,3.0,6.0,W/B,4171.0,07:30:00
2016-01-11,506,07:48:00,Monday,elizabeth_and_college,mechanical,4.0,8.0,W/B,4022.0,08:00:00
2016-01-11,506,07:54:00,Monday,crawford_and_college,mechanical,4.0,8.0,E/B,4099.0,08:00:00
2016-01-11,506,08:10:00,Monday,russell_yard,mechanical,4.0,8.0,E/B,4099.0,08:00:00
2016-01-11,506,08:23:00,Monday,mccaul_and_college,mechanical,4.0,8.0,E/B,4104.0,08:30:00
2016-01-11,501,09:00:00,Monday,long_branch_to_humber_loop,general_delay,10.0,20.0,B/W,4012.0,09:00:00
2016-01-11,505,09:01:00,Monday,dufferien/dundas,held_by,7.0,14.0,E/B,4121.0,09:00:00
